"CTDID","Region","Year","Latitude","Longitude","UTCDate","UTCTime","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","ncrmp_flag","bottle_id","source_code","sample_num","bottle_name","deployment_id","project_code","collection_id","collected_date","collected_time","collected_timezone","density_id","dic_id","calc_avg_dic","dic_temp","dic_machine","dic_kg_flag","calibration_dic_id","calc_avg_crm_init_dic","crm_init_dic_temp","calibration_dic_kg_flag","dic_crm_id","dic_crm_batch","dic_crm_dic","dic_crm_salinity","ta_id","calc_avg_ta","calc_avg_ta_temp","ta_machine","ta_kg_flag","calibration_ta_id","calc_avg_crm_ta","calc_avg_crm_ta_temp","calibration_ta_kg_flag","ta_crm_id","ta_crm_batch","ta_crm_ta","ta_crm_salinity","spec_ph_id","spec_ph_temp","rm_factor","seacarb_id","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","Date","TA_0","DIC_0","nTA","nDIC"
"WS16074_5","FL",2016,25.30975,-80.1939233333333,"2016-03-14","16:32:00",2045.69034506153,2396.90613119297,NA,8.10101796145664,349.89535624001,3.89439401116238,36.4757601072066,NA,36.4219999999999,24.585,0,NA,"EK_MID","Permanent","Single",1,15502,"E",6512,"5NN",534,"Walton Smith",14672,"3/14/2016","16:32:00","+00:00",8433,21570,2096.55,24.9,"Apollo",0,934,2063.7,24.2,0,1,150,2017.88,33.343,13915,2444.85,25,"Apollo2",0,1187,2253.7,23.9,0,1,150,2214.71,33.343,NA,NA,NA,8662,"2016-03-14 16:32:00","2016-03-14 11:32:00","2016-03-14","11:32:00","Mar","March","2016-03",3,11.5333333333333,"Winter","Dry",-80.1946,25.314483,"Mid channel","BB","BB_2","T2","Normal",36.4757601072066,2365.90133983963,2019.22864867019,2016-03-14,2069.6734007102,1808.1584220804,2392.67326516598,2042.61778931312
"WS16074_6","FL",2016,25.2940333333333,-80.1623016666667,"2016-03-14","16:48:00",2045.12235721428,2399.87331674786,NA,8.11040898661316,341.265503104259,3.92415704077746,36.4963683728598,NA,36.426,24.273,0,NA,"EK_OFF","Permanent","Single",1,15503,"E",6513,"6NN",534,"Walton Smith",14673,"3/14/2016","16:48:00","+00:00",8434,21571,2096,24.9,"Apollo",0,934,2063.7,24.2,0,1,150,2017.88,33.343,13916,2448,24.9,"Apollo2",0,1187,2253.7,23.9,0,1,150,2214.71,33.343,NA,NA,NA,8663,"2016-03-14 16:48:00","2016-03-14 11:48:00","2016-03-14","11:48:00","Mar","March","2016-03",3,11.8,"Winter","Dry",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.4963683728598,2367.49254552953,2017.52813434414,2016-03-14,2069.6734007102,1808.1584220804,2395.41802826954,2041.92507387561
"WS16074_7","FL",2016,25.1076,-80.3801466666667,"2016-03-14","19:06:00",2131.65654558951,2475.84970627023,NA,8.07610531098412,389.823743891075,3.9062303257685,36.0067956542759,NA,35.9209999999999,25.088,0,NA,"4","Permanent","Single",1,15504,"E",6514,"7NN",534,"Walton Smith",14674,"3/14/2016","19:06:00","+00:00",8435,21572,2183.8,25,"Apollo",0,934,2063.7,24.2,0,1,150,2017.88,33.343,13917,2524.85,25,"Apollo2",0,1187,2253.7,23.9,0,1,150,2214.71,33.343,NA,NA,NA,8664,"2016-03-14 19:06:00","2016-03-14 14:06:00","2016-03-14","14:06:00","Mar","March","2016-03",3,14.1,"Winter","Dry",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",36.0067956542759,2475.65292444899,2131.48712041954,2016-03-14,2069.6734007102,1808.1584220804,2475.81742316639,2131.63083379055
"WS16074_8","FL",2016,25.0929733333333,-80.35395,"2016-03-14","19:18:00",2044.58151481602,2397.85373560471,NA,8.09955709580924,351.019220968136,3.91780113109765,36.5477968572465,NA,36.4429999999999,24.82,0,NA,"5","Permanent","Single",1,15506,"E",6516,"8NN",534,"Walton Smith",14676,"3/14/2016","19:18:00","+00:00",8436,21573,2095.65,24.7,"Apollo",0,934,2063.7,24.2,0,1,150,2017.88,33.343,13918,2455.1,24.9,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8665,"2016-03-14 19:18:00","2016-03-14 14:18:00","2016-03-14","14:18:00","Mar","March","2016-03",3,14.3,"Winter","Dry",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",36.5477968572465,2362.17158405035,2014.1563615243,2016-03-14,2069.6734007102,1808.1584220804,2392.97012645333,2041.06333332702
"WS16074_9","FL",2016,25.0782333333333,-80.3324833333333,"2016-03-14","19:31:00",2034.43952192555,2388.06757450276,NA,8.10264344286091,346.510592665391,3.91450352150577,36.5346994820989,NA,36.423,24.766,0,NA,"5.5","Permanent","Single",1,15507,"E",6517,"9NN",534,"Walton Smith",14677,"3/14/2016","19:31:00","+00:00",8437,21574,2085.3,24.6,"Apollo",0,934,2063.7,24.2,0,1,150,2017.88,33.343,13919,2445.05,24.9,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8666,"2016-03-14 19:31:00","2016-03-14 14:31:00","2016-03-14","14:31:00","Mar","March","2016-03",3,14.5166666666667,"Winter","Dry",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",36.5346994820989,2353.37441166961,2004.88376631715,2016-03-14,2069.6734007102,1808.1584220804,2383.44203499356,2031.1521748141
"WS16074_10","FL",2016,25.0642833333333,-80.3128833333333,"2016-03-14","19:41:00",2063.70371256073,2391.74893949302,NA,8.06865339916716,383.31548417755,3.65029913575297,36.4950586046151,NA,36.417,24.38,0,NA,"6","Permanent","Single",1,15509,"E",6519,"10NN",534,"Walton Smith",14679,"3/14/2016","19:41:00","+00:00",8438,21575,2114.3,24.2,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13920,2448.75,24.9,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8667,"2016-03-14 19:41:00","2016-03-14 14:41:00","2016-03-14","14:41:00","Mar","March","2016-03",3,14.6833333333333,"Winter","Dry",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",36.4950586046151,2359.5624671714,2035.93184180642,2016-03-14,2069.6734007102,1808.1584220804,2387.41467378338,2060.26476406444
"WS16074_11","FL",2016,25.0484,-80.2875333333333,"2016-03-14","19:56:00",2056.6483553757,2390.59866091219,NA,8.07229820664523,378.558890686585,3.71341121145631,36.5661330212711,NA,36.426,24.71,0,NA,"6.5","Permanent","Single",1,15510,"E",6520,"11NN",534,"Walton Smith",14680,"3/14/2016","19:56:00","+00:00",8439,21576,2108.9,21.3,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13921,2447.7,24.9,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8668,"2016-03-14 19:56:00","2016-03-14 14:56:00","2016-03-14","14:56:00","Mar","March","2016-03",3,14.9333333333333,"Winter","Dry",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.5661330212711,2353.84353923091,2025.0276731619,2016-03-14,2069.6734007102,1808.1584220804,2385.66447970386,2052.82785723681
"WS16074_12","FL",2016,25.008605,-80.3808833333333,"2016-03-14","21:13:00",2061.56979933506,2387.7975015625,NA,8.07219189050831,379.221068463471,3.62122737267289,36.4940970096561,NA,36.439,23.996,0,NA,"MR","Permanent","Single",1,15511,"E",6521,"12NN",534,"Walton Smith",14681,"3/14/2016","21:13:00","+00:00",8440,21577,2112.05,24.3,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13922,2444.7,24.9,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8669,"2016-03-14 21:13:00","2016-03-14 16:13:00","2016-03-14","16:13:00","Mar","March","2016-03",3,16.2166666666667,"Winter","Dry",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.4940970096561,2355.72627507942,2033.88023524854,2016-03-14,2069.6734007102,1808.1584220804,2383.52468107354,2058.16615490206
"WS16074_13","FL",2016,24.8979,-80.5314666666667,"2016-03-15","0:06:00",2049.93861708112,2385.68294074771,NA,8.07890763228158,371.009662735266,3.72797626116572,36.505884919163,NA,36.4209999999999,24.558,0,NA,"UK_OFF","Permanent","Single",1,15512,"E",6522,"13NN",534,"Walton Smith",14682,"3/15/2016","0:06:00","+00:00",8441,21578,2100.15,24.3,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13923,2442.7,24.7,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8670,"2016-03-15 00:06:00","2016-03-14 19:06:00","2016-03-14","19:06:00","Mar","March","2016-03",3,19.1,"Winter","Dry",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",36.505884919163,2352.88011490529,2021.75223141552,2016-03-14,2069.6734007102,1808.1584220804,2381.33785124343,2046.61417128269
"WS16074_14","FL",2016,24.9216,-80.5468833333333,"2016-03-15","0:18:00",2062.70628057072,2388.51046871766,NA,8.06097536768693,391.013653839667,3.63501202669349,36.4521838137836,NA,36.383,24.72,0,NA,"UK_MID","Permanent","Single",1,15513,"E",6523,"14NN",534,"Walton Smith",14683,"3/15/2016","0:18:00","+00:00",8442,21579,2112.9,24.7,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13924,2445.5,24.7,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8671,"2016-03-15 00:18:00","2016-03-14 19:18:00","2016-03-14","19:18:00","Mar","March","2016-03",3,19.3,"Winter","Dry",-80.546176,24.920702,"Mid channel","UK","UK_4","T2","Normal",36.4521838137836,2359.13911968955,2037.34132324581,2016-03-14,2069.6734007102,1808.1584220804,2384.58975121184,2059.57612305456
"WS16074_15","FL",2016,24.9348833333333,-80.5663666666667,"2016-03-15","0:27:00",2128.47022523704,2465.73089097915,NA,8.07333975793099,391.904410785304,3.82327700344607,35.9347372165384,NA,36.136,24.727,0,NA,"UK_IN","Permanent","Single",1,15514,"E",6524,"15NN",534,"Walton Smith",14684,"3/15/2016","0:27:00","+00:00",8443,21580,2179.25,25,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13925,2523.65,24.7,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8672,"2016-03-15 00:27:00","2016-03-14 19:27:00","2016-03-14","19:27:00","Mar","March","2016-03",3,19.45,"Winter","Dry",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",35.9347372165384,2470.4789482823,2132.56884712414,2016-03-14,2069.6734007102,1808.1584220804,2466.49354665501,2129.08702360779
"WS16074_16","FL",2016,24.8182,-80.7544333333333,"2016-03-15","2:03:00",2101.83264744859,2428.61867641673,NA,8.0364930318241,424.032375790297,3.67271547029012,36.8647240360416,NA,36.7349999999999,25.714,0,NA,"7","Permanent","Single",1,15515,"E",6525,"16NN",534,"Walton Smith",14685,"3/15/2016","2:03:00","+00:00",8444,21581,2153.45,25,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13926,2487.35,24.7,"Apollo2",0,1189,2262.1,24.9,0,1,150,2214.71,33.343,NA,NA,NA,8673,"2016-03-15 02:03:00","2016-03-14 21:03:00","2016-03-14","21:03:00","Mar","March","2016-03",3,21.05,"Winter","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.8647240360416,2371.91050184391,2052.7549170285,2016-03-14,2069.6734007102,1808.1584220804,2420.23731479973,2094.97536293479
"WS16074_17","FL",2016,24.7923666666667,-80.7409166666667,"2016-03-15","2:36:00",2067.95313935111,2390.37295789943,NA,8.0509725982962,401.802143762626,3.59410883348272,36.6761460535485,NA,36.463,24.827,0,NA,"8","Permanent","Single",1,15517,"E",6527,"17NN",534,"Walton Smith",14687,"3/15/2016","2:36:00","+00:00",8445,21582,2119,24.1,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13927,2446.8,24.6,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8674,"2016-03-15 02:36:00","2016-03-14 21:36:00","2016-03-14","21:36:00","Mar","March","2016-03",3,21.6,"Winter","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.6761460535485,2346.56143109444,2030.05102700637,2016-03-14,2069.6734007102,1808.1584220804,2384.4950729444,2063.19153795251
"WS16074_18","FL",2016,24.7634333333333,-80.7227,"2016-03-15","2:46:00",2046.43665744101,2381.09713164638,NA,8.0750930356035,374.106679597119,3.71786226951507,36.5124337242215,NA,36.4309999999999,24.74,0,NA,"9","Permanent","Single",1,15518,"E",6528,"18NN",534,"Walton Smith",14688,"3/15/2016","2:46:00","+00:00",8446,21583,2096.2,24.9,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13928,2437,24.6,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8675,"2016-03-15 02:46:00","2016-03-14 21:46:00","2016-03-14","21:46:00","Mar","March","2016-03",3,21.7666666666667,"Winter","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.5124337242215,2347.93616288236,2017.93642484948,2016-03-14,2069.6734007102,1808.1584220804,2376.76000802522,2043.1182135964
"WS16074_19","FL",2016,24.7154333333333,-80.6892666666667,"2016-03-15","3:26:00",2035.22184692596,2369.49892834859,NA,8.05412205464976,393.774748979843,3.74920590163063,36.3758656841726,NA,36.2909999999999,26.321,0,NA,"9.5","Permanent","Single",1,15519,"E",6529,"19NN",534,"Walton Smith",14689,"3/15/2016","3:26:00","+00:00",8447,21584,2084.5,24.9,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13929,2424.8,24.7,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8676,"2016-03-15 03:26:00","2016-03-14 22:26:00","2016-03-14","22:26:00","Mar","March","2016-03",3,22.4333333333333,"Winter","Dry",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.3758656841726,2345.27154165167,2014.41233901288,2016-03-14,2069.6734007102,1808.1584220804,2366.43330594514,2032.90019430454
"WS16074_20","FL",2016,24.7134166666667,-80.8316166666667,"2016-03-15","4:52:00",2048.81092399111,2381.25313294545,NA,8.06604929993647,383.575897426106,3.70500625564837,36.4914774636653,NA,36.383,25.123,0,NA,"12","Permanent","Single",1,15520,"E",6530,"20NN",534,"Walton Smith",14690,"3/15/2016","4:52:00","+00:00",8448,21585,2098.6,24.9,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13930,2437.05,24.7,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8677,"2016-03-15 04:52:00","2016-03-14 23:52:00","2016-03-14","23:52:00","Mar","March","2016-03",3,23.8666666666667,"Winter","Dry",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.4914774636653,2349.43844851878,2021.43782698816,2016-03-14,2069.6734007102,1808.1584220804,2377.09027822091,2045.59569109594
"WS16074_21","FL",2016,24.7554166666667,-80.8490333333333,"2016-03-15","5:21:00",2068.87314655187,2414.48532905694,NA,8.07682632576469,377.023503671495,3.8687531169888,36.464933670461,NA,36.4579999999999,25.442,0,NA,"11","Permanent","Single",1,15521,"E",6531,"21NN",534,"Walton Smith",14691,"3/15/2016","5:21:00","+00:00",8449,21586,2119.55,24.2,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13931,2471.05,24.7,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8678,"2016-03-15 05:21:00","2016-03-15 00:21:00","2016-03-15","00:21:00","Mar","March","2016-03",3,0.35,"Winter","Dry",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",36.464933670461,2383.96073255857,2042.7178755942,2016-03-15,2069.6734007102,1808.1584220804,2410.12612055236,2065.57711833836
"WS16074_22","FL",2016,24.7885833333333,-80.8600666666667,"2016-03-15","5:40:00",2082.3447897212,2441.44682297012,NA,8.08393621553102,373.47705256022,4.05727503931421,36.2085439615201,NA,36.2319999999999,26.249,0,NA,"10","Permanent","Single",1,15522,"E",6532,"22NN",534,"Walton Smith",14692,"3/15/2016","5:40:00","+00:00",8450,21587,2132.95,24.2,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13932,2498.2,24.7,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8679,"2016-03-15 05:40:00","2016-03-15 00:40:00","2016-03-15","00:40:00","Mar","March","2016-03",3,0.666666666666667,"Winter","Dry",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",36.2085439615201,2427.65049932865,2070.57770866835,2016-03-15,2069.6734007102,1808.1584220804,2439.34597587956,2080.79539539057
"WS16074_23","FL",2016,24.7019333333333,-81.03025,"2016-03-15","7:05:00",2118.63888887548,2472.96255391428,NA,8.077718464384,386.328579655033,4.03073728561737,36.0303777909379,NA,35.866,26.005,0,NA,"13","Permanent","Single",1,15523,"E",6533,"23NN",534,"Walton Smith",14693,"3/15/2016","7:05:00","+00:00",8451,21588,2169.4,24.9,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13933,2530,24.9,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8680,"2016-03-15 07:05:00","2016-03-15 02:05:00","2016-03-15","02:05:00","Mar","March","2016-03",3,2.08333333333333,"Winter","Dry",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",36.0303777909379,2471.14755875805,2117.08394445668,2016-03-15,2069.6734007102,1808.1584220804,2472.66656566389,2118.41101622029
"WS16074_24","FL",2016,24.6745166666667,-81.0236666666667,"2016-03-15","7:17:00",2067.63617856668,2390.49803853905,NA,8.0562322981435,396.513660826678,3.60104751768051,36.5320799955582,NA,36.4189999999999,24.639,0,NA,"14","Permanent","Single",1,15524,"E",6534,"24NN",534,"Walton Smith",14694,"3/15/2016","7:17:00","+00:00",8452,21589,2117.95,24.9,"Apollo",0,935,2062.65,24,0,1,150,2017.88,33.343,13934,2446.45,24.9,"Apollo2",0,1190,2261.15,24.7,0,1,150,2214.71,33.343,NA,NA,NA,8681,"2016-03-15 07:17:00","2016-03-15 02:17:00","2016-03-15","02:17:00","Mar","March","2016-03",3,2.28333333333333,"Winter","Dry",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",36.5320799955582,2355.93848409339,2037.744254819,2016-03-15,2069.6734007102,1808.1584220804,2385.85986006753,2063.88489514868
"WS16074_25","FL",2016,24.6437333333333,-81.0167,"2016-03-15","7:30:00",2082.69714066355,2406.00402810249,NA,8.0514501488242,404.853605528231,3.6302167263074,36.361805148003,NA,36.374,24.983,0,NA,"15","Permanent","Single",1,15469,"E",6479,"1H",534,"Walton Smith",14639,"3/15/2016","7:30:00","+00:00",8405,21541,2141.65,23.8,"Apollo",0,932,2070,24.8,0,1,150,2017.88,33.343,13886,2464.55,24.9,"Apollo2",0,1183,2263.8,24.5,0,1,150,2214.71,33.343,NA,NA,NA,8634,"2016-03-15 07:30:00","2016-03-15 02:30:00","2016-03-15","02:30:00","Mar","March","2016-03",3,2.5,"Winter","Dry",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",36.361805148003,2382.32423926447,2062.19932439707,2016-03-15,2069.6734007102,1808.1584220804,2402.69387643882,2079.99514232607
"WS16074_26","FL",2016,24.59135,-80.9925166666667,"2016-03-15","7:55:00",2041.70697353592,2377.20116299728,NA,8.05706956890009,391.992438064952,3.76355775899127,36.3680065317056,NA,36.317,26.178,0,NA,"15.5","Permanent","Single",1,15470,"E",6480,"2H",534,"Walton Smith",14640,"3/15/2016","7:55:00","+00:00",8406,21542,2099.35,24.3,"Apollo",0,932,2070,24.8,0,1,150,2017.88,33.343,13887,2435.2,24.7,"Apollo2",0,1183,2263.8,24.5,0,1,150,2214.71,33.343,NA,NA,NA,8635,"2016-03-15 07:55:00","2016-03-15 02:55:00","2016-03-15","02:55:00","Mar","March","2016-03",3,2.91666666666667,"Winter","Dry",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",36.3680065317056,2353.40348566919,2021.26786030014,2016-03-15,2069.6734007102,1808.1584220804,2374.12256511913,2039.36896649028
"WS16074_27","FL",2016,24.5981,-81.1849333333333,"2016-03-15","9:24:00",2055.18811913833,2383.38851905061,NA,8.05896010808656,392.267637814498,3.67621622955593,36.2910708410479,NA,36.326,25.288,0,NA,"18","Permanent","Single",1,15471,"E",6481,"3H",534,"Walton Smith",14641,"3/15/2016","9:24:00","+00:00",8407,21543,2113.35,23.8,"Apollo",0,932,2070,24.8,0,1,150,2017.88,33.343,13888,2441.4,24.7,"Apollo2",0,1183,2263.8,24.5,0,1,150,2214.71,33.343,NA,NA,NA,8636,"2016-03-15 09:24:00","2016-03-15 04:24:00","2016-03-15","04:24:00","Mar","March","2016-03",3,4.4,"Winter","Dry",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.2910708410479,2364.53101293813,2038.92735333823,2016-03-15,2069.6734007102,1808.1584220804,2380.9063871135,2053.23360606377
"WS16074_28","FL",2016,24.6350833333333,-81.1939,"2016-03-15","9:47:00",2105.05599625313,2447.67131368655,NA,8.08123743587792,380.416947833201,3.88466251632858,35.7499924647841,NA,35.5949999999999,25.083,0,NA,"17","Permanent","Single",1,15472,"E",6482,"4H",534,"Walton Smith",14642,"3/15/2016","9:47:00","+00:00",8408,21544,2162.95,24.8,"Apollo",0,932,2070,24.8,0,1,150,2017.88,33.343,13889,2506.25,24.7,"Apollo2",0,1183,2263.8,24.5,0,1,150,2214.71,33.343,NA,NA,NA,8637,"2016-03-15 09:47:00","2016-03-15 04:47:00","2016-03-15","04:47:00","Mar","March","2016-03",3,4.78333333333333,"Winter","Dry",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",35.7499924647841,2465.05774978124,2120.00874801761,2016-03-15,2069.6734007102,1808.1584220804,2450.35632965301,2107.16493574642
"WS16074_29","FL",2016,24.674305,-81.20415,"2016-03-15","10:06:00",2112.3949181794,2458.21178090886,NA,8.08851775988348,374.729279629863,3.9235928774599,35.6683126063793,NA,36.085,24.885,0,NA,"16","Permanent","Single",1,15475,"E",6485,"5H",534,"Walton Smith",14645,"3/15/2016","10:06:00","+00:00",8409,21546,2165.2,24.9,"Apollo",0,933,2065.3,24.2,0,1,150,2017.88,33.343,13891,2513.65,24.5,"Apollo2",0,1184,2260.35,24.6,0,1,150,2214.71,33.343,NA,NA,NA,8638,"2016-03-15 10:06:00","2016-03-15 05:06:00","2016-03-15","05:06:00","Mar","March","2016-03",3,5.1,"Winter","Dry",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",35.6683126063793,2481.3423399335,2132.27151128572,2016-03-15,2069.6734007102,1808.1584220804,2461.86773521122,2115.25763337958
"WS16074_30","FL",2016,24.6089916666667,-81.4216166666667,"2016-03-15","11:52:00",2039.14496735458,2382.78201877275,NA,8.05877466147371,389.620014891477,3.84996321243487,36.6067338578792,NA,36.5409999999999,26.654,0,NA,"19","Permanent","Single",1,15476,"E",6486,"6H",534,"Walton Smith",14646,"3/15/2016","11:52:00","+00:00",8410,21547,2091.65,24.9,"Apollo",0,933,2065.3,24.2,0,1,150,2017.88,33.343,13892,2438.1,24.5,"Apollo2",0,1184,2260.35,24.6,0,1,150,2214.71,33.343,NA,NA,NA,8639,"2016-03-15 11:52:00","2016-03-15 06:52:00","2016-03-15","06:52:00","Mar","March","2016-03",3,6.86666666666667,"Winter","Dry",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",36.6067338578792,2343.54494540802,2005.56653674068,2016-03-15,2069.6734007102,1808.1584220804,2377.62608519542,2035.34133112106
"WS16074_31","FL",2016,24.5668766666667,-81.41765,"2016-03-15","12:10:00",2139.21545317851,2452.57849469857,NA,8.03301660205146,436.593544049422,3.57456475446973,35.9609406175179,NA,35.926,25.009,0,NA,"20","Permanent","Single",1,15477,"E",6487,"7H",534,"Walton Smith",14647,"3/15/2016","12:10:00","+00:00",8411,21548,2193.2,24.8,"Apollo",0,933,2065.3,24.2,0,1,150,2017.88,33.343,13893,2508.35,24.6,"Apollo2",0,1184,2260.35,24.6,0,1,150,2214.71,33.343,NA,NA,NA,8640,"2016-03-15 12:10:00","2016-03-15 07:10:00","2016-03-15","07:10:00","Mar","March","2016-03",3,7.16666666666667,"Winter","Dry",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",35.9609406175179,2455.51068142246,2141.77299788703,2016-03-15,2069.6734007102,1808.1584220804,2453.0362778992,2139.61124929005
"WS16074_32","FL",2016,24.5383666666667,-81.4134333333333,"2016-03-15","12:24:00",2058.00044461151,2384.72836459623,NA,8.05738026343836,394.389327021232,3.66172331759832,36.2736940169559,NA,36.2989999999999,25.238,0,NA,"21LK","Permanent","Single",1,15478,"E",6488,"8H",534,"Walton Smith",14648,"3/15/2016","12:24:00","+00:00",8412,21549,2110.45,24.9,"Apollo",0,933,2065.3,24.2,0,1,150,2017.88,33.343,13894,2439.35,24.7,"Apollo2",0,1184,2260.35,24.6,0,1,150,2214.71,33.343,NA,NA,NA,8641,"2016-03-15 12:24:00","2016-03-15 07:24:00","2016-03-15","07:24:00","Mar","March","2016-03",3,7.4,"Winter","Dry",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",36.2736940169559,2366.99361709909,2042.69550725426,2016-03-15,2069.6734007102,1808.1584220804,2382.38536389427,2056.14241950075
"WS16074_33","FL",2016,24.4830833333333,-81.3915,"2016-03-15","13:43:00",2034.37181978891,2371.48538805354,NA,8.06041331718211,387.62072235487,3.78711948750388,36.2111639206954,NA,36.25,26.311,0,NA,"21.5","Permanent","Single",1,15482,"E",6492,"12H",534,"Walton Smith",14652,"3/15/2016","13:43:00","+00:00",8416,21553,2086.15,24.9,"Apollo",0,933,2065.3,24.2,0,1,150,2017.88,33.343,13898,2425.6,24.8,"Apollo2",0,1184,2260.35,24.6,0,1,150,2214.71,33.343,NA,NA,NA,8645,"2016-03-15 13:43:00","2016-03-15 08:43:00","2016-03-15","08:43:00","Mar","March","2016-03",3,8.71666666666667,"Winter","Dry",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.2111639206954,2357.91379539114,2022.72946862743,2016-03-15,2069.6734007102,1808.1584220804,2369.75817127477,2033.07724040675
"WS16074_34","FL",2016,24.4767333333333,-81.7148166666667,"2016-03-15","16:10:00",2053.31215393727,2386.58666803318,NA,8.05924775503901,391.81297915057,3.73771671895605,36.3395372409629,NA,36.326,25.728,0,NA,"WS","Permanent","Single",1,15481,"E",6491,"11H",534,"Walton Smith",14651,"3/15/2016","16:10:00","+00:00",8415,21552,2105.75,24.9,"Apollo",0,933,2065.3,24.2,0,1,150,2017.88,33.343,13897,2441.3,24.8,"Apollo2",0,1184,2260.35,24.6,0,1,150,2214.71,33.343,NA,NA,NA,8644,"2016-03-15 16:10:00","2016-03-15 11:10:00","2016-03-15","11:10:00","Mar","March","2016-03",3,11.1666666666667,"Winter","Dry",-81.717,24.478,"Offshore","LK","LK_10","T3","Normal",36.3395372409629,2364.54602795091,2034.34937551918,2016-03-15,2069.6734007102,1808.1584220804,2383.65990599436,2051.04810660932
