CTDID,Region,Year,Mission,Location,Latitude,Longitude,UTCDate,UTCTime,Sample_Depth_m,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design,Sample_frequency,ncrmp_flag,bottle_id,source_code,sample_num,bottle_name,deployment_id,project_code,collection_id,collected_date,collected_time,collected_timezone,density_id,dic_id,calc_avg_dic,dic_temp,dic_machine,dic_kg_flag,calibration_dic_id,calc_avg_crm_init_dic,crm_init_dic_temp,calibration_dic_kg_flag,dic_crm_id,dic_crm_batch,dic_crm_dic,dic_crm_salinity,ta_id,calc_avg_ta,calc_avg_ta_temp,ta_machine,ta_kg_flag,calibration_ta_id,calc_avg_crm_ta,calc_avg_crm_ta_temp,calibration_ta_kg_flag,ta_crm_id,ta_crm_batch,ta_crm_ta,ta_crm_salinity,spec_ph_id,spec_ph_temp,rm_factor,seacarb_id
WS16130_2,FL,2016,WaltonSmith,Upper_Keys,25.6409666666667,-80.1053333333333,5/9/2016,15:49:00,0,2042.85633150342,2391.59831783394,,8.07844174214931,371.355168043459,3.90871565019117,36.2910708410479,,36.223,26.032,0,,2,Permanent,Single,1,15704,E,6714,2B,534,Walton Smith,14874,5/9/2016,15:49:00,+00:00,8610,21747,2094.5,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14092,2439.95,24.85,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8877
WS16130_3,FL,2016,WaltonSmith,Upper_Keys,25.6443666666667,-80.0819333333333,5/9/2016,16:14:00,0,2025.89873879341,2378.46818093403,,8.0806184561683,366.069390485128,3.93799890398037,36.4430151714022,,36.359,26.291,0,,3,Permanent,Single,1,15705,E,6715,3B,534,Walton Smith,14875,5/9/2016,16:14:00,+00:00,8611,21748,2077.3,24.8,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14093,2426.7,24.95,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8878
WS16130_4,FL,2016,WaltonSmith,Upper_Keys,25.33605,-80.2268833333333,5/9/2016,18:46:00,0,1915.66232343699,2338.82624509548,,8.185358126079,262.859482086087,4.60881645467046,36.8359148033126,,36.763,26.282,0,,EK_IN,Permanent,Single,1,15706,E,6716,4B,534,Walton Smith,14876,5/9/2016,18:46:00,+00:00,8612,21749,1965.05,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14094,2387.1,24.5,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8879
WS16130_5,FL,2016,WaltonSmith,Upper_Keys,25.31425,-80.1943166666667,5/9/2016,19:01:00,0,2034.06792558692,2396.26087611794,,8.09379509935424,355.093166542014,4.04131638669263,36.5085044440627,,36.444,26.138,0,,EK_MID,Permanent,Single,1,15707,E,6717,5B,534,Walton Smith,14877,5/9/2016,19:01:00,+00:00,8613,21750,2086.2,24.1,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14095,2445.3,24.6,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8880
WS16130_6,FL,2016,WaltonSmith,Upper_Keys,25.294255,-80.16288,5/9/2016,19:15:00,0,2050.31161646137,2393.55299736478,,8.0668167152968,383.863335223808,3.85091104878337,36.3958614122287,,36.39,26.137,0,,EK_OFF,Permanent,Single,1,15708,E,6718,6B,534,Walton Smith,14878,5/9/2016,19:15:00,+00:00,8614,21751,2102.3,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14096,2442.25,24.7,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8881
WS16130_7,FL,2016,WaltonSmith,Upper_Keys,25.106715,-80.3809833333333,5/9/2016,21:16:00,0,1865.3274106429,2289.94185717864,,8.19172815894385,251.285559841528,4.56829592468025,37.130532639719,,36.854,26.343,0,,4,Permanent,Single,1,15709,E,6719,7B,534,Walton Smith,14879,5/9/2016,21:16:00,+00:00,8615,21752,1914.05,24.3,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14097,2337.3,24.8,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8882
WS16130_8,FL,2016,WaltonSmith,Upper_Keys,25.09347,-80.3545,5/9/2016,21:31:00,0,1922.75374996724,2349.70063531111,,8.19027778032592,260.537367238178,4.66025799555375,36.7494843074658,,36.626,26.246,0,,5,Permanent,Single,1,15710,E,6720,8B,534,Walton Smith,14880,5/9/2016,21:31:00,+00:00,8616,21753,1972.25,24.5,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14098,2397.7,25.05,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8883
WS16130_9,FL,2016,WaltonSmith,Upper_Keys,25.0797216666667,-80.3341216666667,5/9/2016,21:47:00,0,1986.15424487442,2394.52567587238,,8.15911176901653,292.174067083615,4.4998101121634,36.7403171907066,,36.62,26.078,0,,5.5,Permanent,Single,1,15711,E,6721,9B,534,Walton Smith,14881,5/9/2016,21:47:00,+00:00,8617,21754,2037.15,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14099,2443.65,25,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8884
WS16130_10,FL,2016,WaltonSmith,Upper_Keys,25.06494,-80.3145066666667,5/9/2016,21:58:00,0,2051.58872619975,2398.42754429477,,8.07382426859599,377.066603248623,3.8838559942987,36.4469445953128,,36.406,25.947,0,,6,Permanent,Single,1,15712,E,6722,10B,534,Walton Smith,14882,5/9/2016,21:58:00,+00:00,8618,21755,2103.75,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14100,2447.3,24.75,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8885
WS16130_11,FL,2016,WaltonSmith,Upper_Keys,25.0485583333333,-80.2871883333333,5/9/2016,22:13:00,0,2046.68395557818,2395.83482106448,,8.07145773885419,378.547229089251,3.91197983641326,36.5032653904278,,36.411,26.32,0,,6.5,Permanent,Single,1,15713,E,6723,11B,534,Walton Smith,14883,5/9/2016,22:13:00,+00:00,8619,21756,2098.75,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14101,2444.6,24.95,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8886
WS16130_12,FL,2016,WaltonSmith,Upper_Keys,25.0046733333333,-80.3764683333333,5/9/2016,22:59:00,0,2049.87107226189,2392.39262795503,,8.06669622676927,383.579470567777,3.83272778625101,36.5255312624217,,36.4491,25.9789,0,,MR,Permanent,Single,1,15714,E,6724,12B,534,Walton Smith,14884,5/9/2016,22:59:00,+00:00,8620,21757,2102.05,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14102,2441.15,24.9,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8887
WS16130_13,FL,2016,WaltonSmith,Upper_Keys,24.8987383333333,-80.5289716666667,5/10/2016,0:51:00,0,2053.92045682487,2394.22199369755,,8.06027513006746,390.757925800146,3.81374619188813,36.5504163207642,,36.411,26.138,0,,UK_OFF,Permanent,Single,1,15715,E,6725,13B,534,Walton Smith,14885,5/10/2016,0:51:00,+00:00,8621,21758,2106.3,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14103,2442.85,25.2,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8888
WS16130_14,FL,2016,WaltonSmith,Upper_Keys,24.91979,-80.5465,5/10/2016,1:02:00,0,1997.62406095711,2392.12712433901,,8.13710577029486,311.381291029672,4.36317014162133,36.7046093171077,,36.61,26.287,0,,UK_MID,Permanent,Single,1,15716,E,6726,14B,534,Walton Smith,14886,5/10/2016,1:02:00,+00:00,8622,21759,2048.85,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14104,2440.65,25.65,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8889
WS16130_15,FL,2016,WaltonSmith,Upper_Keys,24.93398,-80.5828083333333,5/10/2016,1:13:00,0,1907.2185677075,2349.9526530498,,8.21014184737661,244.812994838128,4.802033379307,37.0113819820046,,36.914,26.148,0,,UK_IN,Permanent,Single,1,15717,E,6727,15B,534,Walton Smith,14887,5/10/2016,1:13:00,+00:00,8623,21760,1956.65,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14105,2398.35,25.15,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8890
WS16130_16,FL,2016,WaltonSmith,Middle_Keys,24.8176583333333,-80.7558033333333,5/10/2016,2:38:00,0,1881.70741310887,2311.67240599668,,8.19788453837216,249.095155324309,4.61545530927872,37.3609551119017,,36.4491,25.9789,0,,7,Permanent,Single,1,15719,E,6729,16B,534,Walton Smith,14889,5/10/2016,2:38:00,+00:00,8624,21761,1931,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14106,2364.25,24.4,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8891
WS16130_17,FL,2016,WaltonSmith,Middle_Keys,24.7926633333333,-80.74181,5/10/2016,3:04:00,0,1955.46270704893,2366.1484462121,,8.16523738548396,282.606292851927,4.4807552040206,37.0545913877151,,36.876,25.959,0,,8,Permanent,Single,1,15720,E,6730,17B,534,Walton Smith,14890,5/10/2016,3:04:00,+00:00,8625,21762,2006.4,24.2,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14107,2419.45,24.55,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8892
WS16130_18,FL,2016,WaltonSmith,Middle_Keys,24.76304,-80.7232083333333,5/10/2016,3:19:00,0,2048.2039741641,2404.22451947958,,8.08497914573181,365.700205025314,3.97941839834879,36.5229117624535,,36.454,26.011,0,,9,Permanent,Single,1,15721,E,6731,18B,534,Walton Smith,14891,5/10/2016,3:19:00,+00:00,8626,21763,2100.4,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14108,2457.55,24.5,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8893
WS16130_19,FL,2016,WaltonSmith,Middle_Keys,24.7170466666667,-80.6902533333333,5/10/2016,4:06:00,0,2051.40482567208,2403.37176244942,,8.07654238893195,374.358415092096,3.94027040062663,36.5360092239305,,36.4505,26.1616,0,,9.5,Permanent,Single,1,15722,E,6732,19B,534,Walton Smith,14892,5/10/2016,4:06:00,+00:00,8627,21764,2103.7,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14109,2456.7,24.5,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8894
WS16130_20,FL,2016,WaltonSmith,Middle_Keys,24.7131533333333,-80.8321116666667,5/10/2016,5:12:00,0,2045.76519838996,2401.97257140144,,8.08483860169449,365.337866872839,3.97834312292926,36.5622038590985,,36.4645,26.0311,0,,12,Permanent,Single,1,15723,E,6733,20B,534,Walton Smith,14893,5/10/2016,5:12:00,+00:00,8628,21765,2097.9,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14110,2455.35,24.45,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8895
WS16130_21,FL,2016,WaltonSmith,Middle_Keys,24.7524151666667,-80.8465383333333,5/10/2016,5:40:00,0,1998.05954579107,2369.31234397795,,8.10751682252172,336.004233584345,4.09414089923634,36.8987707094778,,36.768,26.1,0,,11,Permanent,Single,1,15728,E,6738,24B,534,Walton Smith,14898,5/10/2016,5:40:00,+00:00,8632,21769,2043.1,24.9,Apollo,0,945,2058,24.9,0,1,150,2017.88,33.343,14114,2422.45,24.5,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8899
WS16130_22,FL,2016,WaltonSmith,Middle_Keys,24.787265,-80.8598373333333,5/10/2016,5:55:00,0,1886.91376278749,2312.29638929402,,8.19475047155618,251.810922625082,4.56049603988543,37.4067741794055,,37.331,25.722,0,,10,Permanent,Single,1,15726,E,6736,22B,534,Walton Smith,14896,5/10/2016,5:55:00,+00:00,8630,21767,1930.15,24.5,Apollo,0,945,2058,24.9,0,1,150,2017.88,33.343,14112,2364.9,24.5,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8897
WS16130_23,FL,2016,WaltonSmith,Middle_Keys,24.7017066666667,-81.0295975,5/10/2016,7:19:00,0,1861.8660582747,2251.5167585822,,8.15951638409178,273.173491929921,4.17914790724609,37.0166195417823,,36.895,25.711,0,,13,Permanent,Single,1,15727,E,6737,23B,534,Walton Smith,14897,5/10/2016,7:19:00,+00:00,8631,21768,1903.75,24.8,Apollo,0,945,2058,24.9,0,1,150,2017.88,33.343,14113,2301.85,24.6,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8898
WS16130_24,FL,2016,WaltonSmith,Middle_Keys,24.6756875,-81.0234711666667,5/10/2016,7:31:00,0,1896.43548894576,2271.15967867602,,8.13007552871425,300.197846327899,4.03394633522992,37.239201525021,,37.024,25.778,0,,14,Permanent,Single,1,15725,E,6735,21B,534,Walton Smith,14895,5/10/2016,7:31:00,+00:00,8629,21766,1939.5,24.8,Apollo,0,945,2058,24.9,0,1,150,2017.88,33.343,14111,2322.4,24.55,Apollo2,0,1210,2258.15,24.35,0,1,150,2214.71,33.343,,,,8896
WS16130_25,FL,2016,WaltonSmith,Middle_Keys,24.6441826666667,-81.0167946666667,5/10/2016,7:46:00,0,2048.31589113709,2373.9302304869,,8.03992443524812,410.522028916513,3.65219325044525,36.5477968572465,,36.452,26.17,0,,15,Permanent,Single,1,15676,E,6686,1U,534,Walton Smith,14846,5/10/2016,7:46:00,+00:00,8585,21722,2100.45,24.7,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14067,2434.8,24.3,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8852
WS16130_26,FL,2016,WaltonSmith,Middle_Keys,24.5923133333333,-80.99172,5/10/2016,8:16:00,0,2059.21404497557,2383.5056289798,,8.0418404483242,410.530289397329,3.63859812787186,36.5133952727972,,36.405,25.832,0,,15.5,Permanent,Single,1,15677,E,6687,2U,534,Walton Smith,14847,5/10/2016,8:16:00,+00:00,8586,21723,2111.5,24.8,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14068,2444.55,24.3,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8853
WS16130_27,FL,2016,WaltonSmith,Middle_Keys,24.5983435,-81.1835666666667,5/10/2016,9:35:00,0,2043.77642910533,2365.65647425313,,8.03647724650067,413.208842599603,3.60827009651563,36.5320799955582,,36.464,26.1,0,,18,Permanent,Single,1,15678,E,6688,3U,534,Walton Smith,14848,5/10/2016,9:35:00,+00:00,8587,21724,2095.65,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14069,2426.4,24.15,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8854
WS16130_28,FL,2016,WaltonSmith,Middle_Keys,24.6363633333333,-81.1936783333333,5/10/2016,10:02:00,0,1859.23819555728,2194.91009650037,,8.09001422700683,327.189399675272,3.61499592034513,36.7560322191372,,36.67,25.678,0,,17,Permanent,Single,1,15679,E,6689,4U,534,Walton Smith,14849,5/10/2016,10:02:00,+00:00,8588,21725,1906.9,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14070,2251.7,24.3,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8855
WS16130_29,FL,2016,WaltonSmith,Middle_Keys,24.6719766666667,-81.1835666666667,5/10/2016,10:25:00,0,1749.89658158276,2118.04078579263,,8.15460498347498,261.08297951014,3.91243964977572,36.2976204310149,,36.464,26.1,0,,16,Permanent,Single,1,15680,E,6690,5U,534,Walton Smith,14850,5/10/2016,10:25:00,+00:00,8589,21726,1794.25,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14071,2172.15,24.35,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8856
WS16130_30,FL,2016,WaltonSmith,Lower_Keys,24.60925,-81.4193583333333,5/10/2016,12:00:00,0,1861.4974595728,2212.68347792848,,8.1137221697962,307.977206767599,3.77379605763208,36.8162718772047,,36.742,25.49,0,,19,Permanent,Single,1,15681,E,6691,6U,534,Walton Smith,14851,5/10/2016,12:00:00,+00:00,8590,21727,1909.3,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14072,2270.05,24.25,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8857
WS16130_31,FL,2016,WaltonSmith,Lower_Keys,24.5506683333333,-81.430485,5/10/2016,12:18:00,0,1939.65051473678,2270.39504462162,,8.06919197264311,360.250386580485,3.62158095648654,36.6888938666797,,36.586,25.75,0,,20,Permanent,Single,1,15682,E,6692,7U,534,Walton Smith,14852,5/10/2016,12:18:00,+00:00,8591,21728,1989.2,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14073,2329.05,24.15,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8858
WS16130_32,FL,2016,WaltonSmith,Lower_Keys,24.5386783333333,-81.41529,5/10/2016,13:10:00,0,2053.88584114048,2377.42845514869,,8.03462741819603,417.116072826015,3.63063392264282,36.6237597405615,,36.478,26.206,0,,21LK,Permanent,Single,1,15683,E,6693,8U,534,Walton Smith,14853,5/10/2016,13:10:00,+00:00,8592,21729,2106.15,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14074,2438.45,24.4,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8859
WS16130_33,FL,2016,WaltonSmith,Lower_Keys,24.4510166666667,-81.3616583333333,5/10/2016,13:59:00,0,2051.27635312685,2381.64423133652,,8.04240422223402,408.834433744345,3.71537474365911,36.4862383601807,,36.358,26.476,0,,21.5,Permanent,Single,1,15684,E,6694,9U,534,Walton Smith,14854,5/10/2016,13:59:00,+00:00,8593,21730,2103.2,25,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14075,2442.45,24.5,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8860
WS16130_34,FL,2016,WaltonSmith,Lower_Keys,24.4773333333333,-81.7191166666667,5/10/2016,16:06:00,0,2053.85991642914,2378.50168148672,,8.03566480589803,416.168161751802,3.64687566286466,36.5684041495027,,36.493,26.287,0,,WS,Permanent,Single,1,15685,E,6695,10U,534,Walton Smith,14855,5/10/2016,16:06:00,+00:00,8594,21731,2106.1,24.8,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14076,2439.45,24.4,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8861
WS16130_35,FL,2016,WaltonSmith,Lower_Keys,24.3968166666667,-81.8328983333333,5/10/2016,17:31:00,0,2054.88939729256,2383.52840821363,,8.04313184892497,408.657021278258,3.69373681898764,36.4770698921826,,36.38,26.234,0,,22.5,Permanent,Single,1,15686,E,6696,11U,534,Walton Smith,14856,5/10/2016,17:31:00,+00:00,8595,21732,2106.95,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14077,2444.4,24.45,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8862
WS16130_36,FL,2016,WaltonSmith,Lower_Keys,24.4550283333333,-81.828555,5/10/2016,17:57:00,0,2050.69784829188,2375.74075548419,,8.03855448946651,412.547528455707,3.65052382792713,36.505536723729,,36.454,26.216,0,,22,Permanent,Single,1,15687,E,6697,12U,534,Walton Smith,14857,5/10/2016,17:57:00,+00:00,8596,21733,2102.7,24.9,Apollo,0,943,2064.25,24.9,0,1,150,2017.88,33.343,14078,2436.4,24.55,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8863
WS16130_37,FL,2016,WaltonSmith,Lower_Keys,24.4868183333333,-81.8282383333333,5/10/2016,18:11:00,0,2025.43709290219,2354.3207844478,,8.04375044917244,401.98930300983,3.67451123641502,36.6286500243885,,36.635,26.399,0,,23,Permanent,Single,1,15689,E,6699,13U,534,Walton Smith,14859,5/10/2016,18:11:00,+00:00,8597,21734,2077.05,24.9,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14079,2414.85,24.3,Apollo2,0,1207,2266.3,24.25,0,1,150,2214.71,33.343,,,,8864
WS16130_38,FL,2016,WaltonSmith,Lower_Keys,24.5368,-81.8282833333333,5/10/2016,18:30:00,0,1911.79175467027,2269.45427606086,,8.09761066636121,329.613347621184,3.88265609284791,37.1062664776585,,37.019,26.339,0,,24,Permanent,Single,1,15691,E,6701,14U,534,Walton Smith,14861,5/10/2016,18:30:00,+00:00,8598,21735,1961.3,24.9,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14080,2314.9,24.85,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8865
WS16130_39,FL,2016,WaltonSmith,Gulf_of_Mexico,25.3524916666667,-81.6529018333333,5/11/2016,8:13:00,0,2136.02778379653,2417.67381458445,,7.97584129703714,505.482775907667,3.26631364836349,35.5736299982946,,35.494,25.954,0,,57.3,Permanent,Single,1,15692,E,6702,15U,534,Walton Smith,14862,5/11/2016,8:13:00,+00:00,8599,21736,2188.85,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14081,2464.25,24.55,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8866
WS16130_40,FL,2016,WaltonSmith,Gulf_of_Mexico,25.3516016666667,-81.4897316666667,5/11/2016,9:34:00,0,2046.63068567509,2320.44232393295,,7.97841567391101,481.382030992981,3.13436204031792,35.4661858580169,,35.361,25.89,0,,57.2,Permanent,Single,1,15693,E,6703,16U,534,Walton Smith,14863,5/11/2016,9:34:00,+00:00,8600,21737,2097.15,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14082,2364.05,25.2,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8867
WS16130_41,FL,2016,WaltonSmith,Gulf_of_Mexico,25.35164,-81.3345866666667,5/11/2016,10:47:00,0,2199.65633005213,2537.59993085551,,8.06590565406788,416.722858157396,3.96642971001077,34.4726854467592,,34.378,25.771,0,,57.1,Permanent,Single,1,15694,E,6704,17U,534,Walton Smith,14864,5/11/2016,10:47:00,+00:00,8601,21738,2252.1,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14083,2584.75,24.8,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8868
WS16130_42,FL,2016,WaltonSmith,Gulf_of_Mexico,25.35149,-81.26362,5/11/2016,11:39:00,0,2331.64875388287,2699.34400237158,,8.10094083871715,406.406055270781,4.43196773733067,33.4220285228493,,33.377,25.671,0,,57,Permanent,Single,1,15695,E,6705,18U,534,Walton Smith,14865,5/11/2016,11:39:00,+00:00,8602,21739,2385.35,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14084,2748,24.9,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8869
WS16130_43,FL,2016,WaltonSmith,Gulf_of_Mexico,25.3501583333333,-81.2280433333333,5/11/2016,12:17:00,0,2734.2192361055,2856.31109245387,,7.65639780934993,1426.84241850018,1.95339113880064,32.4916244004054,,32.352,25.467,0,,56,Permanent,Single,1,15696,E,6706,19U,534,Walton Smith,14866,5/11/2016,12:17:00,+00:00,8603,21740,2794.8,24.8,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14085,2906.45,24.9,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8870
WS16130_44,FL,2016,WaltonSmith,Gulf_of_Mexico,25.3513666666667,-81.2637,5/11/2016,13:02:00,0,2722.40789572354,3059.60674400228,,8.03920056572695,564.19240196038,4.38369755486136,31.0641773176714,,33.326,25.674,0,,55,Permanent,Single,1,15697,E,6707,20U,534,Walton Smith,14867,5/11/2016,13:02:00,+00:00,8604,21741,2779.8,24.8,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14086,3111.1,24.6,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8871
WS16130_45,FL,2016,WaltonSmith,Gulf_of_Mexico,25.34484,-81.1539533333333,5/11/2016,14:16:00,0,3252.68221080975,3495.02893897543,,7.85422124681689,1069.06826093483,3.5106868145386,30.5718553356726,,30.431,25.76,0,,54,Permanent,Single,1,15698,E,6708,21U,534,Walton Smith,14868,5/11/2016,14:16:00,+00:00,8605,21742,3319.7,24.8,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14087,3554.15,24.6,Apollo2,0,1208,2252.65,24.65,0,1,150,2214.71,33.343,,,,8872
WS16130_46,FL,2016,WaltonSmith,Gulf_of_Mexico,25.3515833333333,-81.4896833333333,5/12/2016,12:22:00,0,2056.53245632487,2312.58538872083,,7.94588370261352,524.897655363546,2.95389930352012,35.4577060028077,,35.379,26.006,0,,57.2b,Permanent,Single,1,15700,E,6710,22U,534,Walton Smith,14870,5/12/2016,12:22:00,+00:00,8606,21743,2107.15,24.8,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14088,2357.35,25.15,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8873
WS16130_47,FL,2016,WaltonSmith,Gulf_of_Mexico,25.351797,-81.266079,5/12/2016,14:28:00,0,2370.9094953737,2729.69930571043,,8.08214728195275,434.3222777049,4.36712519786399,33.2350939716094,,33.18354,25.934,0,,57b,Permanent,Single,1,15701,E,6711,23U,534,Walton Smith,14871,5/12/2016,14:28:00,+00:00,8607,21744,2425.15,24.6,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14089,2780.25,24.55,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8874
WS16130_48,FL,2016,WaltonSmith,Gulf_of_Mexico,25.3398,-81.1532833333333,5/12/2016,16:23:00,0,3203.16786618739,3474.86514345174,,7.89274074877181,960.568285138117,3.85474974581043,30.5564255150918,,30.3852,26.411,0,,54b,Permanent,Single,1,15702,E,6712,24U,534,Walton Smith,14872,5/12/2016,16:23:00,+00:00,8608,21745,3269.25,24.7,Apollo,0,944,2064.95,23.8,0,1,150,2017.88,33.343,14090,3534.55,24.9,Apollo2,0,1209,2254.2,24.3,0,1,150,2214.71,33.343,,,,8875
WS16207_1,FL,2016,WaltonSmith,Upper_Keys,25.6447666666667,-80.1246,7/25/2016,16:06:00,0,2033.88269174824,2390.20723807277,,8.03043017166181,419.995250936435,4.08078275818465,36.3850346518492,,36.337,29.929,0,,1,Permanent,Single,1,15874,E,6884,1Z,534,Walton Smith,15044,7/25/2016,16:06:00,+00:00,8753,21890,2084.2,24.9,Apollo,0,954,2064.175,23.2,0,1,150,2017.88,33.343,14235,2456.5,24.5,Apollo1,0,1227,2271.45,24.7,0,1,150,2214.71,33.343,,,,9020
WS16207_2,FL,2016,WaltonSmith,Upper_Keys,25.6416166666667,-80.10465,7/25/2016,16:17:00,0,2044.90724633574,2392.21044960654,,8.02277952005584,430.496411284084,3.97721803318005,36.3811051000146,,36.28,29.51,0,,2,Permanent,Single,1,15875,E,6885,2Z,534,Walton Smith,15045,7/25/2016,16:17:00,+00:00,8754,21891,2095.55,24.8,Apollo,0,954,2064.175,23.2,0,1,150,2017.88,33.343,14236,2458.4,24.7,Apollo1,0,1227,2271.45,24.7,0,1,150,2214.71,33.343,,,,9021
